CLEE,Id,Nombre,Razon_social,Clase_actividad,Estrato,Tipo_vialidad,Calle,Num_Exterior,Num_Interior,Colonia,CP,Ubicacion,Telefono,Correo_e,Sitio_internet,Tipo,Longitud,Latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local
02005464112000092000000000U6,143801,INTEGRA FARMACIAS,QUICK FARMACIAS SA DE CV,Farmacias con minisúper,0 a 5 personas,CALLE,NINGUNO,84,,PRIMO TAPIA,22740,"PRIMO TAPIA, Playas de Rosarito, BAJA CALIFORNIA",,FARMATODOLAURITA@LIVE.COM,,Fijo,-116.91605497,32.22135305,,,
02001464112000911000000000U6,9803551,INTERFARMACIA NACIONAL,,Farmacias con minisúper,0 a 5 personas,AVENIDA,BENITO JUAREZ QUINTA,1708,,OBRERA,22830,"ENSENADA, Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.61111293,31.86211991,,,
02004464111012681000000000U7,11490252,IRIS DERMA,,Farmacias sin minisúper,0 a 5 personas,CALLE,NINGUNO,1900,,PLAZA ALAMEDA,22425,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.95409575,32.53130471,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL OTAY,A13
02004464111007541000038352S7,6802420,JARDÍN DORADO,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,GRANADOS,1821,,JARDIN DORADO,22200,"TIJUANA, Tijuana, BAJA CALIFORNIA",,JARDIN@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.89207785,32.52326413,,,
02002464112002531000000000U8,10732308,JARDINES DEL PARAISO,,Farmacias con minisúper,0 a 5 personas,AVENIDA,GENERAL ALVARO OBREGON,862,,ZONA CENTRO,21100,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.48077459,32.66250079,,,
02004464111012631000000000U2,10776099,KINLY,BC FARMA SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,RIO TIJUANA,10231,103,ZONA RIO,22010,"TIJUANA, Tijuana, BAJA CALIFORNIA",,KINLYBUOTIQUEDERMATOLOGICO@GMAIL.COM,WWW.KINLY.MX,Fijo,-117.01411056,32.52226220,EDIFICIO COMERCIAL Y DE SERVICIOS,PLAZA LINCOLN,103
02004464111013011000061762S6,11788314,KINLY BOUTIQUE DERMATOLOGICA,BC FARMA SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,Río Tijuana,10231,103,ZONA URBANA RIO TIJUANA,22010,"TIJUANA, Tijuana, BAJA CALIFORNIA",,ALEJANDRA@KINLY.MX,WWW.KINLY.MX,Fijo,-117.01421388,32.52219307,CENTRO Y PLAZA COMERCIAL,PLAZA LINCOLN,103
02004464111012981000000000U1,11794673,KLARIX FARMACIAS,,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,Boulevard de las Bellas Artes,19260,,NUEVA TIJUANA,22435,"TIJUANA, Tijuana, BAJA CALIFORNIA",,KLARIXFARMACIASUC2@HOTMAIL.COM,,Fijo,-116.93519209,32.54398745,,,
02004461160006521000000000S3,8112447,LA CASA DEL CHOCOLATE,SUPER FARMACIA CHECK 2013 SA DE CV,Comercio al por menor de dulces y materias primas para repostería,0 a 5 personas,BOULEVARD,NINGUNO,0,7,AEROPUERTO INTERNACIONAL DE TIJUANA,22435,"TIJUANA, Tijuana, BAJA CALIFORNIA",6649069962,805@TURISTORE.COM,,Semifijo,-116.97523795,32.54632453,AEROPUERTO,AEROPUERTO INTERNACIONAL DE TIJUANA,H
02004464111012741000000000U9,10450290,LA ECONOMICA DISTRIBUIDOR FARMACEUTICO,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,AVENIDA EL VERGEL,11,,LOS ALAMOS,22110,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.95956677,32.50999295,,,
02002464111005132000000000U4,6973438,LA GENEROSA FARMACIAS,,Farmacias sin minisúper,0 a 5 personas,CALLE,PASEO DE LAS BARCENAS,0,1,CONDESA,21395,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.34917595,32.59644055,,,
02004464111009661000038352S4,8723428,LA GLORIA,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,CARRETERA,VALE,10032,,LA GLORIA,22645,"TIJUANA, Tijuana, BAJA CALIFORNIA",,GLORIA@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-117.01805037,32.44866407,,,
02001621511001141000000000U2,10384746,LABORATORIO JN,FARMACIA JN S DE RL DE CV,Laboratorios médicos y de diagnóstico del sector privado,0 a 5 personas,CALLE,PRINCIPAL,239,,FRANCISCO ZARCO,22750,"FRANCISCO ZARCO (VALLE DE GUADALUPE), Ensenada, BAJA CALIFORNIA",,JNLABORATORIOS@GMAIL.COM,,Fijo,-116.57344948,32.09507302,CENTRO Y PLAZA COMERCIAL,KALIMAN,15
02004621511004271000000000U8,9886145,LABORATORIO Y FARMACIA VIDA LABS,ADAGEM SA DE CV,Laboratorios médicos y de diagnóstico del sector privado,0 a 5 personas,CALLE,CAMINO CUERO DE VENADO,0,13203,RANCHO SANTA CRUZ,22170,"TIJUANA, Tijuana, BAJA CALIFORNIA",,INFO@LABORATORIOVIDALABS.COM,,Fijo,-116.94298862,32.42392687,,,
02004464111009943000038352S6,8724033,LAS DELICIAS,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,GARCIA,17900,,PASEO LOS REYES,22125,"TIJUANA, Tijuana, BAJA CALIFORNIA",,DELICIAS@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.92974780,32.45274134,,,
02003464111000421000038352S4,8723225,LAS FERIAS,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,SANTA ANITA,495,,MACLOVIO HERRERA,21482,"TECATE, Tecate, BAJA CALIFORNIA",,LASFERIAS@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.63210755,32.54331880,,,
02004464111009882000038352S6,8723926,LAS TORRES,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,UNO PONIENTE,20804,,MAGISTERIAL,22470,"TIJUANA, Tijuana, BAJA CALIFORNIA",,TORRES@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.90359516,32.54387166,,,
02003464111000361000000000U2,7048607,LAVANDA BOUTIQUE TECATE,,Farmacias sin minisúper,0 a 5 personas,CALLEJON,E,100,348,MODERNA,21450,"TECATE, Tecate, BAJA CALIFORNIA",,LAVANDA.HUERTO@GMAIL.COM,,Fijo,-116.63587215,32.57027321,,,
02004464111000271000000000U1,56303,LEAL,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,JOSE MARIA MORELOS Y PAVON,2059,3,INDEPENDENCIA,22055,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.04542630,32.52189241,,,
02004464111010012000038352S7,8724152,LIBERTAD,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,GABRIEL HERNANDEZ  10,1065,,LIBERTAD,22300,"TIJUANA, Tijuana, BAJA CALIFORNIA",,LIBERTAD@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-117.01471162,32.53749415,,,
02001464111002391000000000U1,6907856,LOGISTICA FARMACEUTICA MOSCATI,LOGISTICA FARMACEUTICA MOSCATI S DE RL DE CV,Farmacias sin minisúper,0 a 5 personas,CALZADA,CORTEZ,1956,2,HIDALGO,22880,"ENSENADA, Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.58842391,31.86275626,,,
02004464111009832000038352S1,8723785,LOMA DORADA,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,PASEO DEL GUAYCURA,18701,,AMPLIACION GUAYCURA,22214,"TIJUANA, Tijuana, BAJA CALIFORNIA",,LOMADORADA@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.91740658,32.49942520,,,
02004464111009592000038352S1,8723398,LOMAS TAURINAS,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,CHAPALA,15911,,DEL RIO,22416,"TIJUANA, Tijuana, BAJA CALIFORNIA",,TAURINAS@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.99440161,32.53142894,,,
02001464111002743000038352S3,8723397,LOMITAS,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,GERANIOS,92,,LAS LOMITAS,22815,"ENSENADA, Ensenada, BAJA CALIFORNIA",,LOMITAS@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.59348049,31.88931128,,,
02004464111013041000000000U3,11728840,LONG LIVING LIFE,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,Avenida de las Américas,3999,0,EL PARAISO,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.98715120,32.50711061,,,
02002464111007461000000000U5,11027887,LOS REYES,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,MICHOACAN,1384,,PUEBLO NUEVO,21120,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.49913221,32.65625281,,,
02004464111009602000038352S8,8723422,LOS REYES,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,GARCIA,10780,,LOS REYES,22125,"TIJUANA, Tijuana, BAJA CALIFORNIA",,LOSREYES@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.92974780,32.45274134,,,
02002464111002481001000442S8,6282699,MADERO MXLI,GRUPO LIQUIS SA DE CV,Farmacias con minisúper,31 a 50 personas,AVENIDA,FRANCISCO I. MADERO,134,,NUEVA,,"MEXICALI, Mexicali, BAJA CALIFORNIA",,FELIX.JUAN@GRUPO-LIQUIS.COM,,Fijo,-115.46253576,32.66655447,,,
02004464111009993000038352S1,8724150,MARIANO,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,CAMINO GUADALUPE VICTORIA,22210,,MARIANO MATAMOROS,22234,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MARIANO@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.87972974,32.47986929,,,
02004464111010232000038352S1,8738182,MARIANO II,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,CAMINO GUADALUPE VICTORIA,9102,,MARIANO MATAMOROS,22234,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MARIANO2@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.87426892,32.47619838,,,
02004464111010802000038352S1,9224416,MATAMOROS,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,MELCHOR OCAMPO,22652,,MATAMOROS,22204,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MATAMOROS@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.86444036,32.51965074,CENTRO Y PLAZA COMERCIAL,PLAZA LA CUCHARITA,5
02005464111001101000000000U6,10427542,MED 4 LESS FARMACIA,CROWDER NIEBLAS SA DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,BENITO JUAREZ,0,,MACHADO NORTE,22703,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",,,,Fijo,-117.05909080,32.35595282,,,
02005464112000321000000000U9,10445197,MED4LESS PHARMACY,CROWDER NIEBLAS SA DE CV,Farmacias con minisúper,0 a 5 personas,AVENIDA,EMILIANO ZAPATA,1,1,AMPLIACION REFORMA,22704,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",,,,Fijo,-117.06384466,32.38166720,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,SN
02004464111012672000000000U6,9740008,MEDICAL FARMACIA,,Farmacias sin minisúper,6 a 10 personas,AVENIDA,JOSE CLEMENTE OROZCO,2468,2468,ZONA RIO,22320,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MEDICAL.FARMACIA@HOTMAIL.COM,,Fijo,-117.01528822,32.52250809,EDIFICIO COMERCIAL Y DE SERVICIOS,2464,A
02004464111001151000000000U4,55252,MEDICINE STORE,MEDIRAMA SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,REVOLUCION,943,0,ZONA CENTRO ,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,EMEDICINESTORE@HOTMAIL.COM,,Fijo,-117.03681898,32.53312255,,,
02004464111008152001018821S5,6878554,MEDICINE STORE 3,OPERADORA FARMACEUTICA DE BAJA CALIFORNIA S DE RL DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,REVOLUCIÓN,943,,ZONA CENTRO,,"TIJUANA, Tijuana, BAJA CALIFORNIA",6645421876,OCRUZ@OPEFAR.COM,WWW.FARMACIASLAMASBARATA.COM,Fijo,-117.03701582,32.53492725,,,
02004464111008422001018821S2,6866649,MEDS 4 LESS PHARMACY 6,OPERADORA FARMACEUTICA DE BAJA CALIFORNIA S DE RL DE CV,Farmacias sin minisúper,6 a 10 personas,AVENIDA,REVOLUCIÓN,894,,ZONA CENTRO,,"TIJUANA, Tijuana, BAJA CALIFORNIA",6645421876,OCRUZ@OPEFAR.COM,WWW.FARMACIASLAMASBARATA.COM,Fijo,-117.03674328,32.53438107,,,
02001464112000691000000000U4,6929769,MEGA FARMACIAS DE ENSENADA,,Farmacias con minisúper,0 a 5 personas,AVENIDA,CARRETERA TRANSPENINSULAR,1030,1,BENITO JUAREZ,22790,"RODOLFO SÁNCHEZ TABOADA (MANEADERO), Ensenada, BAJA CALIFORNIA",,MEGAFARMACIASFACTURACION1030@GMAIL.COM,,Fijo,-116.57307687,31.72219642,,,
02001464111003121000000000S1,10593126,MERCADO DE MEDICINAS,,Farmacias sin minisúper,0 a 5 personas,CALLE,OCTAVA,788,5,ZONA CENTRO,22800,"ENSENADA, Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.62288171,31.87021943,,,
02004464112000191000000000U9,145312,MERCADO REYES,,Farmacias con minisúper,0 a 5 personas,CALLE,EUSEBIO KINO,4411,,LOS LOBOS,22207,"TIJUANA, Tijuana, BAJA CALIFORNIA",6646842189,REYESLOBOS1@HOTMAIL.COM,,Fijo,-116.90368987,32.50256205,,,
02002464111001681000000000U4,55187,MG FAMILIARES,,Farmacias sin minisúper,0 a 5 personas,CALZADA,L. D. COLOSIO MURRIETA,741,0,REAL DEL RIO,21137,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.52968665,32.64856601,,,
02002464113001541000000000U6,8112085,MG FARMACIA FAMILIARES,,Farmacias sin minisúper,0 a 5 personas,CALLE,HEROICA DE PUEBLA,0,,ANGELES DE PUEBLA,21620,"MEXICALI, Mexicali, BAJA CALIFORNIA",6862515168,,,Semifijo,-115.33947619,32.56025833,,,
02001464111002041000000291S2,6778886,MI BODEGA SANTA FE 3550,GOYOMA SA DE CV,Farmacias sin minisúper,0 a 5 personas,CARRETERA,TRANSPENINSULAR,0,,NUEVO BAJA CALIFORNIA,,"LÁZARO CÁRDENAS                                                                                               , San Quintín, BAJA CALIFORNIA",,CGEN@GOYOMA.COM,,Fijo,-115.93074380,30.52401934,,,
02002464111003661000000000U4,89812,MI FARMACIA,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,ESQUILO,,,POPULAR CENTINELA,21139,"MEXICALI, Mexicali, BAJA CALIFORNIA",6862223367,RPAREDESESTEBAN@HOTMAIL.COM,,Fijo,-115.57901681,32.64450709,,,
02004464112003781000000000U4,11495731,MINISUPER MAURY,,Farmacias con minisúper,0 a 5 personas,CALLE,PALMERAS,,,LAS TORRES,22470,"TIJUANA, Tijuana, BAJA CALIFORNIA",6631033109,DITRIBUIDORADESALUDMS@HOTMAIL.COM,,Fijo,-116.89450909,32.54899972,,,
02004464111010142000038352S2,8738075,MIRAMAR,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,MIGUEL INCLAN,3620,,MIRAMAR,22526,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MIRAMAR@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-117.08359300,32.51357683,,,
02004464111010091000038352S1,8737617,MORITA,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,CIRUELA,9177,,LA MORITA,22245,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MORITA@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.83908107,32.47457913,,,
02004464111009523000038352S6,8723287,NATURA,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,BOSQUES TEMPLARIOS,15001,,NATURA,22165,"TIJUANA, Tijuana, BAJA CALIFORNIA",,NATURA@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.93938003,32.38620759,,,
02004464111009551000038352S7,8723290,NATURA 2,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,BOSQUES AZULES,17509,,NATURA,22165,"TIJUANA, Tijuana, BAJA CALIFORNIA",,NATURA2@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.93246259,32.37574669,,,
02004464111009571000038352S5,8723292,NATURA 3,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,NATURA,15280,,NATURA,22165,"TIJUANA, Tijuana, BAJA CALIFORNIA",,NATURA3@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.93529490,32.37966369,,,
02002464111003231000000000U6,148038,NUEVA BOTICA ESTRELLA,,Farmacias sin minisúper,0 a 5 personas,CALLE,SEXTA,0,,GUADALUPE VICTORIA,21720,"CIUDAD GUADALUPE VICTORIA (KILÓMETRO CUARENTA Y TRES), Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.10592542,32.28824112,,,
02004464111009841000038352S2,8723786,OBRERA,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,CHICAGO,103,,OBRERA,22624,"TIJUANA, Tijuana, BAJA CALIFORNIA",,LAOBRERA@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-117.04142194,32.49077002,,,
02004464111007881011052362M0,6802954,OFICINA ADMINISTRATIVA DE SIMILARES,CAZCON SA DE CV,Farmacias sin minisúper,11 a 30 personas,CALLE,WAHOO,10000,0,MARIANO MATAMOROS,22235,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CAZCON2009@HOTMAIL.COM,,Fijo,-116.86419048,32.47378820,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL SANTA FE,102
02004464111003772001018821S5,55342,OFICINA AUXILIAR DE FARMACIA LA MAS BARATA SUC 944,OPERADORA FARMACEUTICA DE BAJA CALIFORNIA S DE RL DE CV,Farmacias sin minisúper,101 a 250 personas,AVENIDA,REVOLUCIÓN,944,,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,OCRUZ@OPEFAR.COM,,Fijo,-117.03665026,32.53353046,,,
02004464111012923000000000S3,10083269,OFICINA DE COORDINACION DE SERVICIO A DOMICILIO,OPERADORA FRARMACEUTICA DE BAJA CALIFORNIA SA DE CV,Farmacias sin minisúper,11 a 30 personas,AVENIDA,MIGUEL NEGRETE,995,2,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MC@OPEFAR.COM,WWW.FARMACIASLAMASBARAT,Fijo,-117.03356043,32.53315186,,,
02001541211001671000000000S4,101177,OFICINAS DE FARMACIAS PREMIER,,Farmacias con minisúper,0 a 5 personas,CALLE,DELANTE EL ROSARIO,336,5,COSTA AZUL,22890,"ENSENADA, Ensenada, BAJA CALIFORNIA",,FARMAVIDEO@HOTMAIL.COM,,Fijo,-116.59888260,31.85179683,CENTRO Y PLAZA COMERCIAL,PLAZA LUCIA,5
02004464111009732000038352S3,8764846,OJO DE AGUA,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,CARRETERA,EMILIANO ZAPATA,22701,6,VALLE REDONDO,22330,"TIJUANA, Tijuana, BAJA CALIFORNIA",,OJODEAGUA@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.79093649,32.47422039,,,
02002464112001851000000000U1,8370738,OMNILIFE,,Farmacias con minisúper,0 a 5 personas,CALZADA,LAGUNA XOCHIMILCO,1098,,LAGOS DE XOCHIMILCO,21353,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.47301406,32.60463843,CENTRO Y PLAZA COMERCIAL,CENTRO Y PLAZA COMERCIAL SIN NOMBRE,1
02001464112000591000000000U6,63759,ORANGE PHARMACY,,Farmacias con minisúper,0 a 5 personas,BOULEVARD,LAZARO CARDENAS,609,,ZONA CENTRO,22800,"ENSENADA, Ensenada, BAJA CALIFORNIA",6865475795,,,Fijo,-116.62679201,31.86218247,,HOTEL SANTO TOMAS,6
02002464111006991000000000U2,11345949,ORGANIG FARMACIA,,Farmacias sin minisúper,0 a 5 personas,CALZADA,CUAUHTEMOC AVIACION,0,1037,PROHOGAR,21240,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.42958743,32.65861665,,,
02004464111007361000038352S4,6802310,OTAY,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,JOS LPEZ PORTILLO ORIENTE,136,,NUEVA TIJUANA,22435,"TIJUANA, Tijuana, BAJA CALIFORNIA",,OTAY@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.92963382,32.54381580,,,
02004464111009932000038352S9,8724010,PACIFICO,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,PACIFICO,8451,,PACIFICO,22643,"TIJUANA, Tijuana, BAJA CALIFORNIA",,PACIFICO@DEMISFARMACIAS.COM,WWW.DEMISFRMACIAS.COM,Fijo,-116.98702046,32.46873754,,,
02002464111002042001000000S8,67998,PAPELERIA Y FARMACIA DEL PUEBLO,,Farmacias sin minisúper,0 a 5 personas,CALLE,DE LA CANDELILLA,,,RIVERA CAMPESTRE,21383,"MEXICALI, Mexicali, BAJA CALIFORNIA",6868423008,CHINANTECA@HOTMAIL.COM,,Fijo,-115.42977492,32.58406199,,,
02004464111011243000000536S7,9433037,PEY FHARMA SIMSA,PEY PHARMA DISTRIBUIDORA SA DE CV,Farmacias sin minisúper,31 a 50 personas,CIRCUITO,BURSÁTIL,9002,,ZONA URBANA RIO TIJUANA,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MARIA_CELIA_CASTRO@HOTMAIL.COM,,Fijo,-117.02753340,32.53930708,,,
02004464111011252000000536S8,9433038,PEY FHARMA SUC CAFE,PEY PHARMA DISTRIBUIDORA SA DE CV,Farmacias sin minisúper,6 a 10 personas,AVENIDA,DE LA AMISTAD,9049,,ZONA URBANA RIO TIJUANA,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MARIA_CELIA_CASTRO@HOTMAIL.COM,,Fijo,-117.02847853,32.53870601,,,
02004464111011263000000536S5,9407339,PEY FHARMA SUC EASY,PEY PHARMA DISTRIBUIDORA SA DE CV,Farmacias sin minisúper,6 a 10 personas,AVENIDA,FRONTERA,8980,,ZONA URBANA RIO TIJUANA,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MARIA_CELIA_CASTRO@HOTMAIL.COM,WWW.PEYFHARMA.COM,Fijo,-117.02902859,32.53963139,EDIFICIO COMERCIAL Y DE SERVICIOS,EASY PARK,SN PISO 1
02004464111010843000000536S5,9320814,PEY FHARMA SUC TORRE,PEY PHARMA DISTRIBUIDORA SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,DE LA AMISTAD,9043,301,ZONA URBANA RIO TIJUANA,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MARIA-CELIA-CASTRO@HOTMAIL.COM,,Fijo,-117.02847485,32.53870153,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE BURSATIL,301
02002464111002921000000000S3,87560,PEY PHARMA,MEDICINA DE MEXICALI SA DE CV,Farmacias sin minisúper,6 a 10 personas,AVENIDA,REFORMA,0,1262,SEGUNDA SECCION,21100,"MEXICALI, Mexicali, BAJA CALIFORNIA",6865524943,AREZAGONZALEZ@HOTMAIL.COM,,Fijo,-115.47302968,32.66443153,,,
02004464111012352000000000S5,10491465,PEY-FARMA,PEY-FARMA DISTRIBUIDORA SA DE CV,Farmacias sin minisúper,6 a 10 personas,AVENIDA,AVENIDA DE LA AMISTAD,9049,,FEDERAL,22300,"TIJUANA, Tijuana, BAJA CALIFORNIA",6644096866,,,Fijo,-117.02883329,32.53886825,,,
02004464111005571000000000U9,115724,PHARMA DERMATOLOGIACA,PHARMA DERMATOLOGICA S DE RL DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,LEONA VICARIO,9211,106,ZONA RIO,22010,"TIJUANA, Tijuana, BAJA CALIFORNIA",,PHARMAPIELXTAL02@GMAIL.COM,,Fijo,-117.02603172,32.53013087,,,
02004464111005201000000000U3,120405,PHARMA EXPRESS,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,MULEGE,1550,0,HERRERA,22534,"TIJUANA, Tijuana, BAJA CALIFORNIA",6643819067,,,Fijo,-117.06476103,32.52610315,,,
02004464111012541000000000U3,10194582,PHARMA HEALTH,,Farmacias sin minisúper,0 a 5 personas,CALLE,DAVID ALFARO SIQUEIROS,2795,302,ZONA RIO,22320,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.01317789,32.52074241,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO NORMAN,302
02004464111012331000000000M9,10654069,PHARMA PIEL,,Farmacias sin minisúper,0 a 5 personas,CALLE,LEONA VICARIO,1451,28,ZONA RIO,22320,"TIJUANA, Tijuana, BAJA CALIFORNIA",,INFO@BOTANICAL.MX,WWW.BOTANICAL.MX,Fijo,-117.02492924,32.53150889,"HOSPITAL, CENTRO MEDICO O CLINICA",RIO MEDICAL,28
02002464111000711001000000U0,147244,PHARMACY CUERVOS,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,5 DE MAYO A,,,VICENTE GUERRERO ALGODONES,21970,"VICENTE GUERRERO (ALGODONES), Mexicali, BAJA CALIFORNIA",,,,Fijo,-114.72858061,32.71707859,,,
02002464111007281000000000U7,9582939,PHARMACY HAMS,,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,ADOLFO LOPEZ MATEOS,222,,PRIMERA SECCION,21100,"MEXICALI, Mexicali, BAJA CALIFORNIA",6862628433,,,Fijo,-115.49368340,32.66391609,,,
