CLEE,Id,Nombre,Razon_social,Clase_actividad,Estrato,Tipo_vialidad,Calle,Num_Exterior,Num_Interior,Colonia,CP,Ubicacion,Telefono,Correo_e,Sitio_internet,Tipo,Longitud,Latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local
02004464111008081001010716S6,6877678,FARMACIAS YZA SUC 1F14 PRINCIPAL,FARMACON SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,QIMBUMBO,24902,,FLORIDO 1SECCION,22237,"TIJUANA, Tijuana, BAJA CALIFORNIA",,ATENCIONACLIENTES@YZA.MX,WWW.YZA.MX,Fijo,-116.86651326,32.47056847,,,
02004464111010792000010716S4,9224415,FARMACIAS YZA SUC 1F15 MIRADOR,FARMACON SA DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,MIRADOR,577,,EL MIRADOR,22520,"TIJUANA, Tijuana, BAJA CALIFORNIA",,ATENCIONACLIENTES@YZA.MX,WWW.YZA.MX,Fijo,-117.09032486,32.53349919,,,
02003464111000331001010716S5,6873564,FARMACIAS YZA SUC 1F22 EL DESCANSO,FARMACON SA DE CV,Farmacias sin minisúper,6 a 10 personas,CALLE,Misión de Mulegé,101,,EL DESCANSO,21478,"TECATE, Tecate, BAJA CALIFORNIA",,ATENCIONACLIENTES@YZA.MX,WWW.YZA.MX,Fijo,-116.63286509,32.57346938,,,
02002464111004401001010716S4,6874261,FARMACIAS YZA SUC 1F24 ANGELES DE PUEBLA,FARMACON SA DE CV,Farmacias sin minisúper,6 a 10 personas,CALLE,HEROICA DE PUEBLA,0,,ANGELES DE PUEBLA,21395,"MEXICALI, Mexicali, BAJA CALIFORNIA",,ATENCIONACLIENTES@YZA.MX,WWW.YZA.MX,Fijo,-115.33641011,32.56566634,,,
02004464111011741000010716S0,9486662,FARMACIAS YZA SUC 1F48 INSURGENTES,FARMACON SA DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,BLVD. BENITO JUAREZ,140,,CENTRO INSURGENTES,22457,"TIJUANA, Tijuana, BAJA CALIFORNIA",,ATENCIONACLIENTES@YZA.MX,WWW.YZA.MX,Fijo,-117.04752200,32.49793100,,,
02004464111011771000010716S7,9486342,FARMACIAS YZA SUC 1F58 GAYMITAS,FARMACON SA DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,BLVD. TECNOLOGICO MZ. 20,,,GUAYMITAS,22457,"TIJUANA, Tijuana, BAJA CALIFORNIA",,ATENCIONACLIENTES@YZA.MX,WWW.YZA.MX,Fijo,-116.97088700,32.52975800,,,
02004464111011781000010716S6,9486516,FARMACIAS YZA SUC 1F59 LAS GARZAS,FARMACON SA DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,BLVD. AGUSTIN OLACHEA AVILES,4460,1,LAS GARZAS,22457,"TIJUANA, Tijuana, BAJA CALIFORNIA",,ATENCIONACLIENTES@YZA.MX,WWW.YZA.MX,Fijo,-117.05058500,32.49735800,,,
02004464111011791000010716S5,9486517,FARMACIAS YZA SUC 1F63 ALTA TENSION,FARMACON SA DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,BLVD. FORJADORES MZ. 111 LOTE 22110 DEPARTAMENTO 8,111,,SANTA ROSA,22457,"TIJUANA, Tijuana, BAJA CALIFORNIA",,ATENCIONACLIENTES@YZA.MX,WWW.YZA.MX,Fijo,-116.86430100,32.46230700,,,
02002464111006621000010716S5,9486663,FARMACIAS YZA SUC 1F64 LAS VEREDAS,FARMACON SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,LA FLORESTA,,,LAS VEREDAS,21225,"MEXICALI, Mexicali, BAJA CALIFORNIA",,ATENCIONACLIENTES@YZA.MX,WWW.YZA.MX,Fijo,-115.39554900,32.65421000,,,
02004464111011801000010716S2,9475983,FARMACIAS YZA SUC 1F68 PORTICOS,FARMACON SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,PASEO DEL GUAYCURA,20442,,AMPLIACION GUAYCURA,22214,"TIJUANA, Tijuana, BAJA CALIFORNIA",,ATENCIONACLIENTES@YZA.MX,WWW.YZA.MX,Fijo,-116.91968535,32.50960887,CENTRO Y PLAZA COMERCIAL,FARMACIAS SIN MINISUPER SIN NOMBRE,1
02002464111006631000010716S4,9486202,FARMACIAS YZA SUC 1F74 LORETO,FARMACON SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,BENITO JUAREZ,0,,CENTRO,21000,"MEXICALI, Mexicali, BAJA CALIFORNIA",,ATENCIONACLIENTES@YZA.MX,WWW.YZA.MX,Fijo,-115.39554900,32.65421000,,,
02004464111011821000010716S0,9475318,FARMACIAS YZA SUC 1F77 NATURA,FARMACON SA DE CV,Farmacias sin minisúper,6 a 10 personas,AVENIDA,VISTAS DEL SOL,0,,NATURA,22165,"TIJUANA, Tijuana, BAJA CALIFORNIA",,ATENCIONACLIENTES@YZA.MX,WWW.YZA.MX,Fijo,-116.92249812,32.36463751,,,
02002464111006641000010716S3,9486518,FARMACIAS YZA SUC 1F78 ARCOS DEL SOL,FARMACON SA DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,HIDALGO,0,,ARCOS DEL SOL,21000,"MEXICALI, Mexicali, BAJA CALIFORNIA",,ATENCIONACLIENTES@YZA.MX,WWW.YZA.MX,Fijo,-115.39554900,32.65421000,,,
02004464111011831000010716S9,9485475,FARMACIAS YZA SUC 1F84 MIGUEL ALEMAN,FARMACON SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,SERDAN Y 13 DE SEPTIEMBRE,0,,MIGUEL ALEMAN,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,ATENCIONACLIENTES@YZA.MX,WWW.YZA.MX,Fijo,-116.94346000,32.45889600,,,
02002464111006661000010716S1,9475319,FARMACIAS YZA SUC 1I01 DEL ROBLE,FARMACON SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,PINARES,4003,,VILLA DEL ROBLE,21395,"MEXICALI, Mexicali, BAJA CALIFORNIA",,ATENCIONACLIENTES@YZA.MX,WWW.YZA.MX,Fijo,-115.35790898,32.60286354,,,
02004464111011851000010716S7,9485478,FARMACIAS YZA SUC 1I02 MEXICO,FARMACON SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,COLIMA ESQ. MEXICO,1500,,DOMINGO CARBALLO FELIX,22457,"TIJUANA, Tijuana, BAJA CALIFORNIA",,ATENCIONACLIENTES@YZA.MX,WWW.YZA.MX,Fijo,-117.05058500,32.49735800,,,
02004464111011861000010716S6,9472633,FARMACIAS YZA SUC 1I05 NUEVO AMANECER,FARMACON SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,DEL MIRADOR,19901,3,NATURA SECCION AMANECER,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,ATENCIONACLIENTES@YZA.MX,WWW.YZA.MX,Fijo,-116.91759323,32.36351859,,,
02004464111011871000010716S5,9475320,FARMACIAS YZA SUC 1I07 DIAZ ORDAZ,FARMACON SA DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,Gustavo Díaz Ordaz,17717,20,GARCIA,22123,"TIJUANA, Tijuana, BAJA CALIFORNIA",,ATENCIONACLIENTES@YZA.MX,WWW.YZA.MX,Fijo,-116.91666501,32.45538891,,,
02002464111006671000010716S0,9486660,FARMACIAS YZA SUC 1I20 GUERRERO,FARMACON SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,PADRE E. KINO,1465,,VICENTE GUERRERO,23020,"MEXICALI, Mexicali, BAJA CALIFORNIA",,ATENCIONACLIENTES@YZA.MX,WWW.YZA.MX,Fijo,-115.39554900,32.65421000,,,
02005464111001001000010716S8,9481846,FARMACIAS YZA SUC 1I23 PESCADERO,FARMACON SA DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,CARRETERA FEDERAL LA PAZ-LOS CABOS,,1,PESCADERO,22703,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",,ATENCIONACLIENTES@YZA.MX,WWW.YZA.MX,Fijo,-117.05940576,32.35654689,,,
02004464111012131000010716S3,9486339,FARMACIAS YZA SUC 9004 MUJICA,FARMACON SA DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,FRANCISCO MUJICA,0,,INDECO,22457,"TIJUANA, Tijuana, BAJA CALIFORNIA",,ATENCIONACLIENTES@YZA.MX,WWW.YZA.MX,Fijo,-117.08565200,32.49956300,,,
02004464111012161000010716S0,9485547,FARMACIAS YZA SUC 9029 MEXICO Y 17,FARMACON SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,CALLEJON MEXICO B ENTRE CALLE 16 Y 17,1609,,FEDERAL,22245,"TIJUANA, Tijuana, BAJA CALIFORNIA",,ATENCIONACLIENTES@YZA.MX,WWW.YZA.MX,Fijo,-116.85972300,32.46074500,,,
02004464111012171000010716S9,9475645,FARMACIAS YZA SUC 9030 CALAFIA,FARMACON SA DE CV,Farmacias sin minisúper,6 a 10 personas,CALLE,Calafia,329,,POPULAR 89,22812,"ENSENADA, Ensenada, BAJA CALIFORNIA",,ATENCIONACLIENTES@YZA.MX,WWW.YZA.MX,Fijo,-116.56726199,31.89546617,,,
02004464111012181000010716S8,9481980,FARMACIAS YZA SUC 9068 ABETO,FARMACON SA DE CV,Farmacias sin minisúper,6 a 10 personas,CALLE,Del Ahuehuete,4302,,URBIQUINTA,22564,"TIJUANA, Tijuana, BAJA CALIFORNIA",,ATENCIONACLIENTES@YZA.MX,WWW.YZA.MX,Fijo,-117.06294531,32.44354756,,,
02002464111006781000010716S7,9475651,FARMACIAS YZA SUC 9072 ELECTRICISTAS,FARMACON SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,Electricista,1700,,LIBERTAD,21030,"MEXICALI, Mexicali, BAJA CALIFORNIA",,ATENCIONACLIENTES@YZA.MX,WWW.YZA.MX,Fijo,-115.46030182,32.64701681,,,
02004464111012071000010716S1,9474216,FARMACIAS YZA SUC LOS PINOS,FARMACON SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,Los Pinos de Nares,9051,1,PINOS NAREZ,22127,"TIJUANA, Tijuana, BAJA CALIFORNIA",,ATENCIONACLIENTES@YZA.MX,WWW.YZA.MX,Fijo,-116.93371973,32.46991217,,,
02002464111003361000000000U1,89347,FARMACOS COST,,Farmacias sin minisúper,0 a 5 personas,CALLE,BERNARDO REYES,0,0,ALIANZA PARA LA PRODUCCION,21050,"MEXICALI, Mexicali, BAJA CALIFORNIA",6865657672,,,Fijo,-115.40292965,32.66598030,,,
02001464111003431000000000M4,11808560,FARMACY DEL MAR,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,RUIZ,55,,CENTRO,22800,"ENSENADA, Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.62934329,31.86419659,,,
02002464111005101000000000U9,6972885,FARMAGEN,,Farmacias sin minisúper,6 a 10 personas,CARRETERA,EJ PUEBLA ESTATAL NUMERO 2,0,0,MICHOACAN DE OCAMPO,21700,"MICHOACÁN DE OCAMPO, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.30703671,32.46726676,,,
02002464111004811000000000U4,8797623,FARMAGEN FARMACIO,,Farmacias sin minisúper,0 a 5 personas,CALLE,FELIPA VELAZQUEZ VIUDA DE ARELLANO SIERRA MADRE,1199,0,CONJUNTO URBANO ESPERANZA,21350,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.46963429,32.61665410,,,
02002464111007191000000000S8,10507553,FARMAHORRO,,Farmacias sin minisúper,0 a 5 personas,CALLE,RIO CULIACAN,0,,PRO HOGAR,21240,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.43294513,32.65504985,,,
02002464111005002000000000S9,8346587,FARMAICIA SALUD ES VIDA,,Farmacias sin minisúper,6 a 10 personas,CALZADA,L D COLOSIO MURRIETA,3300,,MISION DE SAN IGNACIO,21137,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.52970090,32.65240366,,,
02004464111001721000000000U4,146802,FARMAPLUS,,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,DE LOS INSURGENTES,2120,14,CAPISTRANO,22223,"TIJUANA, Tijuana, BAJA CALIFORNIA",6643834670,,,Fijo,-116.92139936,32.47760035,,,
02001464112000372001000000U1,69629,FARMAUCETICA DEL PUERTO LIZ,FARMAUCETICA DEL PUERTO SA DE CV,Farmacias con minisúper,11 a 30 personas,AVENIDA,GASTELUM,630,1,ZONA CENTRO,22800,"ENSENADA, Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.62388230,31.86836788,,,
02002464111007271000000000U8,9788203,FD FARMACIA,,Farmacias sin minisúper,0 a 5 personas,CALLE,BAHIA LUCERNA,2901,,CARLOS SALINAS,21137,"MEXICALI, Mexicali, BAJA CALIFORNIA",6865142298,,,Fijo,-115.52270687,32.65024789,,,
02004464111011151000021095S2,9404099,FERTIFARMA TIJUANA,FERTIFARMA SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,PADILLA,8800,417,ZONA URBANA RIO TIJUANA,22010,"TIJUANA, Tijuana, BAJA CALIFORNIA",,INFORMES@FERTIFARMA.COM,WWW.FERTIFARMA.COM,Fijo,-117.02981023,32.54027710,PASAJE Y ANDADOR COMERCIAL,PLAZA VIVA TIJUANA,417
02004464111009863000038352S6,8723875,FLORIDO,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,WAHOO,9904,,EL FLORIDO,22237,"TIJUANA, Tijuana, BAJA CALIFORNIA",,FLORIDO@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.87426788,32.46740373,,,
02001464111002753000038352S2,8723611,FRANCISCO ZARCO,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,COLINAS RIVERSIDE,390,,EL SAUZAL,22760,"EL SAUZAL DE RODRÍGUEZ, Ensenada, BAJA CALIFORNIA",,ZARCO@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.69421604,31.89212442,,,
02004464111009672000038352S1,8723429,GARITA DE OTAY,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,JOSEFINA RENDON,366,,NUEVA TIJUANA,22435,"TIJUANA, Tijuana, BAJA CALIFORNIA",,GARITA@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.93698730,32.54473326,,,
02002464112001571001000000U5,6759278,GI FARMACIAS DE MEXICO,,Farmacias con minisúper,0 a 5 personas,AVENIDA,SATURNO,898,,VALLE DE LAS MISIONES,21139,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.56048900,32.63231470,,,
02002464112002571000000000U4,11661656,GO FARMACIAS,,Farmacias con minisúper,0 a 5 personas,CALLE,AGUSTIN MELGAR,0,154,PRIMERA SECCION,21100,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.49500730,32.66313273,,,
02007464111000042000000000U9,10450138,GO FARMACY,,Farmacias sin minisúper,6 a 10 personas,AVENIDA,MALECON,56,,ZONA CENTRO,21850,"SAN FELIPE                                                                                                    , San Felipe, BAJA CALIFORNIA",,SOMOSPHARMACY@GMAIL.COM,WWW.SOMOSGOPHARMACY,Fijo,-114.83266579,31.02393593,,,
02002464111006831000000000U0,11256312,GO PHARMACY,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,16 DE SEPTIEMBRE B,0,,VICENTE GUERRERO LOS ALGODONES,21970,"VICENTE GUERRERO (ALGODONES), Mexicali, BAJA CALIFORNIA",,,,Fijo,-114.73094741,32.71583938,,,
02004464111009541000038352S8,8723289,GRANJAS FAMILIARES,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,CALLE DEL TRIGO,,,GRANJAS FAMILIARES,22203,"TIJUANA, Tijuana, BAJA CALIFORNIA",,GRANJAS@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.88574315,32.52445537,,,
02004464111009132000000000U6,6959156,GRUPO FARMACEUTICO PREMIER,,Farmacias sin minisúper,0 a 5 personas,CALLE,BENITO JUAREZ SEGUNDA,7617,0,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.04447611,32.53470371,,,
02002464111007321000000442S1,10631191,GRUPO LIQUIS,GRUPO LIQUIS SA DE CV,Farmacias con minisúper,31 a 50 personas,CALZADA,FRANCISCO L MONTEJANO,1677,,INSURGENTES OESTE,21040,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.45236800,32.63459974,,,
02002464111007811000000000S1,11767439,GRUPO MEDICO SANTA CLARA,GRUPO MEDICO SANTA CLARA SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,Avenida de las Heráldicas,0,,VILLAS DEL REY,,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.48274094,32.59819342,,,
02002464111007451000000000U6,11567970,HAMS PHARMACY,,Farmacias sin minisúper,0 a 5 personas,CALZADA,LICENCIADO VICENTE LOMBARDO TOLEDANO,0,,PASEO DE XOCHIMILCO,21356,"MEXICALI, Mexicali, BAJA CALIFORNIA",6862613931,,,Fijo,-115.47259515,32.60802931,,,
02001464111003401000000000U7,11821406,HEALTH UP,,Farmacias sin minisúper,0 a 5 personas,CALLE,Ensenada,715,0,16 ULBRICH,22830,"ENSENADA, Ensenada, BAJA CALIFORNIA",6461167845,,,Fijo,-116.60677166,31.86752422,,,
02001464111003361000000000U3,11401589,HERDIDAS Y ESTOMAS,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,EL SAUZAL,0,2,NUEVA ENSENADA,22880,"ENSENADA, Ensenada, BAJA CALIFORNIA",,BAJASURGERY@OUTLOOK.COM,,Fijo,-116.60720839,31.85103818,,,
02002464111005041000000000U7,8370306,HIERBAS MEDICINALES DIVINA PROVIVENCIA,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,SEBASTIAN LERDO DE TEJADA,0,0,ZONA CENTRO,21000,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.49160596,32.66023121,,,
02004464111009631000038352S7,8723425,HIPODROMO,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,DE LAS FERIAS,12625,5,HIPODROMO DOS,22195,"TIJUANA, Tijuana, BAJA CALIFORNIA",,HIPODRMO@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-117.00125551,32.50007041,,,
02003621111000341000000000U4,7048074,INMEDICA SA DE CV,FARMACIAS MODERNAS DE TIJUANA SA SA DE CV,Consultorios de medicina general del sector privado,0 a 5 personas,BOULEVARD,NUEVO LEON,0,,LOMA ALTA,21480,"TECATE, Tecate, BAJA CALIFORNIA",,,,Fijo,-116.63360624,32.56603593,,,
02004464111012303000000000U8,10473965,INTEGRA FARMACIA TITAN,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,11 a 30 personas,CALLE,BENITO JUAREZ SEGUNDA,237,2,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.03511935,32.53569582,,,
02005464112000092000000000U6,143801,INTEGRA FARMACIAS,QUICK FARMACIAS SA DE CV,Farmacias con minisúper,0 a 5 personas,CALLE,NINGUNO,84,,PRIMO TAPIA,22740,"PRIMO TAPIA, Playas de Rosarito, BAJA CALIFORNIA",,FARMATODOLAURITA@LIVE.COM,,Fijo,-116.91605497,32.22135305,,,
02001464112000911000000000U6,9803551,INTERFARMACIA NACIONAL,,Farmacias con minisúper,0 a 5 personas,AVENIDA,BENITO JUAREZ QUINTA,1708,,OBRERA,22830,"ENSENADA, Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.61111293,31.86211991,,,
02004464111012681000000000U7,11490252,IRIS DERMA,,Farmacias sin minisúper,0 a 5 personas,CALLE,NINGUNO,1900,,PLAZA ALAMEDA,22425,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.95409575,32.53130471,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL OTAY,A13
02004464111007541000038352S7,6802420,JARDÍN DORADO,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,GRANADOS,1821,,JARDIN DORADO,22200,"TIJUANA, Tijuana, BAJA CALIFORNIA",,JARDIN@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.89207785,32.52326413,,,
02002464112002531000000000U8,10732308,JARDINES DEL PARAISO,,Farmacias con minisúper,0 a 5 personas,AVENIDA,GENERAL ALVARO OBREGON,862,,ZONA CENTRO,21100,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.48077459,32.66250079,,,
02004464111012631000000000U2,10776099,KINLY,BC FARMA SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,RIO TIJUANA,10231,103,ZONA RIO,22010,"TIJUANA, Tijuana, BAJA CALIFORNIA",,KINLYBUOTIQUEDERMATOLOGICO@GMAIL.COM,WWW.KINLY.MX,Fijo,-117.01411056,32.52226220,EDIFICIO COMERCIAL Y DE SERVICIOS,PLAZA LINCOLN,103
02004464111013011000061762S6,11788314,KINLY BOUTIQUE DERMATOLOGICA,BC FARMA SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,Río Tijuana,10231,103,ZONA URBANA RIO TIJUANA,22010,"TIJUANA, Tijuana, BAJA CALIFORNIA",,ALEJANDRA@KINLY.MX,WWW.KINLY.MX,Fijo,-117.01421388,32.52219307,CENTRO Y PLAZA COMERCIAL,PLAZA LINCOLN,103
02004464111012981000000000U1,11794673,KLARIX FARMACIAS,,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,Boulevard de las Bellas Artes,19260,,NUEVA TIJUANA,22435,"TIJUANA, Tijuana, BAJA CALIFORNIA",,KLARIXFARMACIASUC2@HOTMAIL.COM,,Fijo,-116.93519209,32.54398745,,,
02004461160006521000000000S3,8112447,LA CASA DEL CHOCOLATE,SUPER FARMACIA CHECK 2013 SA DE CV,Comercio al por menor de dulces y materias primas para repostería,0 a 5 personas,BOULEVARD,NINGUNO,0,7,AEROPUERTO INTERNACIONAL DE TIJUANA,22435,"TIJUANA, Tijuana, BAJA CALIFORNIA",6649069962,805@TURISTORE.COM,,Semifijo,-116.97523795,32.54632453,AEROPUERTO,AEROPUERTO INTERNACIONAL DE TIJUANA,H
02004464111012741000000000U9,10450290,LA ECONOMICA DISTRIBUIDOR FARMACEUTICO,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,AVENIDA EL VERGEL,11,,LOS ALAMOS,22110,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.95956677,32.50999295,,,
02002464111005132000000000U4,6973438,LA GENEROSA FARMACIAS,,Farmacias sin minisúper,0 a 5 personas,CALLE,PASEO DE LAS BARCENAS,0,1,CONDESA,21395,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.34917595,32.59644055,,,
02004464111009661000038352S4,8723428,LA GLORIA,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,CARRETERA,VALE,10032,,LA GLORIA,22645,"TIJUANA, Tijuana, BAJA CALIFORNIA",,GLORIA@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-117.01805037,32.44866407,,,
02001621511001141000000000U2,10384746,LABORATORIO JN,FARMACIA JN S DE RL DE CV,Laboratorios médicos y de diagnóstico del sector privado,0 a 5 personas,CALLE,PRINCIPAL,239,,FRANCISCO ZARCO,22750,"FRANCISCO ZARCO (VALLE DE GUADALUPE), Ensenada, BAJA CALIFORNIA",,JNLABORATORIOS@GMAIL.COM,,Fijo,-116.57344948,32.09507302,CENTRO Y PLAZA COMERCIAL,KALIMAN,15
02004621511004271000000000U8,9886145,LABORATORIO Y FARMACIA VIDA LABS,ADAGEM SA DE CV,Laboratorios médicos y de diagnóstico del sector privado,0 a 5 personas,CALLE,CAMINO CUERO DE VENADO,0,13203,RANCHO SANTA CRUZ,22170,"TIJUANA, Tijuana, BAJA CALIFORNIA",,INFO@LABORATORIOVIDALABS.COM,,Fijo,-116.94298862,32.42392687,,,
02004464111009943000038352S6,8724033,LAS DELICIAS,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,GARCIA,17900,,PASEO LOS REYES,22125,"TIJUANA, Tijuana, BAJA CALIFORNIA",,DELICIAS@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.92974780,32.45274134,,,
02003464111000421000038352S4,8723225,LAS FERIAS,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,SANTA ANITA,495,,MACLOVIO HERRERA,21482,"TECATE, Tecate, BAJA CALIFORNIA",,LASFERIAS@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.63210755,32.54331880,,,
02004464111009882000038352S6,8723926,LAS TORRES,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,UNO PONIENTE,20804,,MAGISTERIAL,22470,"TIJUANA, Tijuana, BAJA CALIFORNIA",,TORRES@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.90359516,32.54387166,,,
02003464111000361000000000U2,7048607,LAVANDA BOUTIQUE TECATE,,Farmacias sin minisúper,0 a 5 personas,CALLEJON,E,100,348,MODERNA,21450,"TECATE, Tecate, BAJA CALIFORNIA",,LAVANDA.HUERTO@GMAIL.COM,,Fijo,-116.63587215,32.57027321,,,
02004464111000271000000000U1,56303,LEAL,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,JOSE MARIA MORELOS Y PAVON,2059,3,INDEPENDENCIA,22055,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.04542630,32.52189241,,,
02004464111010012000038352S7,8724152,LIBERTAD,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,GABRIEL HERNANDEZ  10,1065,,LIBERTAD,22300,"TIJUANA, Tijuana, BAJA CALIFORNIA",,LIBERTAD@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-117.01471162,32.53749415,,,
02001464111002391000000000U1,6907856,LOGISTICA FARMACEUTICA MOSCATI,LOGISTICA FARMACEUTICA MOSCATI S DE RL DE CV,Farmacias sin minisúper,0 a 5 personas,CALZADA,CORTEZ,1956,2,HIDALGO,22880,"ENSENADA, Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.58842391,31.86275626,,,
02004464111009832000038352S1,8723785,LOMA DORADA,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,PASEO DEL GUAYCURA,18701,,AMPLIACION GUAYCURA,22214,"TIJUANA, Tijuana, BAJA CALIFORNIA",,LOMADORADA@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.91740658,32.49942520,,,
